,AGE,BOTTLER,BRAND,Body,CASK TYPE,CHILL FILTERED,Coutry of origin,COLOURING,COMPANY,COUNTRY,Classification,FINISH,FLAVOUR,GRAPE,GRAPE TYPE,Main_Category,NOSE,PALATE,Price,Product_Variant,REGION,SIZE,STYLE,Sub_Category,Sub_Sub_Category,TEMPERATURE,TYPES,Unnamed: 0,VINTAGE,product description,VOLUME
1770,,,['LAGARDE'],,,,Imported,,,['FRANCE'],,,,['SAUVIGNON BALNC'],['SAUVIGNON BLANC'],Wine,,,1795.00,LAGARDE CLASSICO SAUVIGNON BLANC_750ML,['MENDOZA - ARGENTINA'],['750ML'],['LIGHT BODIED'],imported,White Wine,,['WHITE WINE'],1410,,"Known to be of the
'classics' of Italian winemaking tradition, Chianti, one of the most appreciated
wines of Tuscany region known for its bright ruby red color from Sangiovese,
Canaiolo Nero, Trebbia no grapes giving it a distinguish balanced savory,
full-bodied and dry taste Product Details: Denomination: DOCG Category: Red
Wine Region / Country: Italy - Tuscany region Grape varieties: Sangiovese,
Canaiolo Nero, Trebbiano Toscano and Malvasia del Chianti Colour: Bright ruby
red verging on garnet the ageing Bouquet: Intense with a distinct purple violet
undertone Taste: Dry, savory and full-bodied Alcohol content: 12% Vol Serving
Temperature: 18° C., Crisp
and Fruity wine which is fresh and citrus in flavour. Semi-Dry.",750
1771,,,['LAGARDE'],,,,Imported,,,['ARGENTINA'],,,,['Viognier'],['VIOGNIER'],Wine,,,2500.00,LAGERDE ALTAS CUMBRES VIOGNER_750ML,['MENDOZA - ARGENTINA'],['750ML'],['FULL BODIED'],imported,White Wine,,['WHITE WINE'],1411,,"<span style=""font-size: 10pt; font-family: Arial, sans-serif; letter-spacing: 0.25pt; background-image: initial; The history of the winery <span class=""apple-style-span""><span style=""background-image: initial; <span mce_fixed=""1"" mce_name=""strong"" mce_style=""font-weight: bold;"" style=""text-align: start;"">Caldirola<span style=""text-align: start;""> bega n in 1897 with a small village in the commune of
osteria Missaglia, north of Milan. Now here is the headquarters of the company.
By the end of the 40s Ferdinando Kaldirola with his son Gaetano Oster turned into a
major commercial center for the sale of wine. In the 60s began bottling Gaetano
Piedmont and Lombard wine under his own name. In the seventies of the XX
century part of the permanent production infrastructure Kaldirola becomes
Gattinara winery in the province of Vercelli There are wines of the natural
process of fermentation. Gradually developing, farm Kaldirola significantly
increases the range of wines, renowned for high quality at a reasonable price.
Today there are almost all regions of southern Italy - from Piedmont to
Tuscany, from Sicily to Abruzzo. Large-scale retail trade becomes a good
opportunity to make significant changes in production processes. In the
nineties Caldirola access to foreign markets. In the XXI century
entrepreneurial company has made significant progress. Was started exports to
Asia and America, and the number of wine brands produced under eighteen., Pinot
Grigio from the Lombardy region has a fresh, fruity taste. The nose
has hints of acacia flowers and hawthorn.",750
1772,,,['LE GRAND'],,,,Imported,,,['FRANCE'],,,,['CHARDONNAY'],['CHARDONNAY'],Wine,,,1700.00,LE GRAND NOIR CHARDONNAY_750ML,['PAYS DOC - FRANCE'],['750ML'],['FULL BODIED'],imported,White Wine,,['WHITE WINE'],1412,,"Dante, Petrarch,
Boccaccio. Myths who have written some of the most beautiful pages of the
Italian language. Just as writings can symbolize the greatness of a nation
in the world, ""La Piuma"" wines pay homage to the genius of quality
and the versatility of the Italian spirit. The emotion of a symbol that
encloses the main wines of central Italy in one brand: the cradle, the root of
our origins. A sip of Italian style in its most classic expression. A
thought to those who have immortalized a culture with a feather and ink: ours., Orvieto
appellation became famous in the US in the 70s for its easiness to approach
most of consumer palate. A blend of trebbiano and grechetto grapes, both
indigenous of the area. A balanced white wine which will accompany your
afternoons.",750
1773,,,['LE MIRE'],,,,Imported,,,['ITALY'],,,,['CHARDONNAY'],['CHARDONNAY'],Wine,,,1980.00,LE MIRE BIANCO TOSCANA_750ML,,['750ML'],['MEDIUM BODIED'],imported,White Wine,,['WHITE WINE'],1413,,"Lemon
yellow wine from The Grapes of Muscatel, Sauvignon Blanc, Arinto and Fernao
Pires. Using the Muscatel Berry creates an aromatic fragrance bouquet that
reveals the nuances of tropical fruit, citrus, and white flowers. Wine with a
delicate texture has a lighter body and attractive acidity. The taste offers a
very good balance between pleasant fruity and crisp nature., Clear golden color with
a pronounced water edge. On the nose at first a lot of citric; grapefruit,
lime, follow by pineapple, cantaloupe, pear, some minerals, soft sugar and a
fabulous smell like after rain in sunset. On the mouth a lot of citric flavors,
low acidity and a crispy taste that makes you smile.",750
1774,,,['LES TERROIRS'],,,,Imported,,,['FRANCE'],,,,['CHARDONNAY'],['CHARDONNAY'],Wine,,,1925.00,LES TERROIRS CHARDONNAY_750ML,,['750ML'],,imported,White Wine,,['WHITE WINE'],1414,,,750
1775,,,['MASI'],,,,Imported,,,['ITALY'],,,,"['Garganega', 'Trebbiano di Soave']",['GARGANEGA'],Wine,,,2795.00,LEVARIE SOAVE CLASSICO MASI_750ML,['VENETO - ITALY'],['750ML'],['MEDIUM BODIED'],imported,White Wine,,['WHITE WINE'],1415,,"<span lang=""EN-MY"" style=""font-size: 10pt; font-family: Arial, sans-serif;"">87
Points by The Wine Advocate (USA). Silver Medal In
Argentina Wine Awards 2010. 87 Points by Int. Value Wines Awards
2008, Bronze Medal by Decanter 2006., <span lang=""EN-MY"" style=""font-size: 10pt; font-family: Arial, sans-serif;"">Bright
Yellow Colour. Robust And Persistent Aromas of Flowers, Peaches, And Spices.
Balanced, Long and Fresh on The Palate., A yellow gold Viognier with honey and orange peel
in the nose. Unctuous and generous this is a good surprise. It adds a medium
length final.",750
1776,,,['LINDEMANS'],,,,Imported,,['PERFECT'],['AUSTRALIA'],,,,['CHARDONNAY'],['CHARDONNAY'],Wine,,,1850.00,LINDEMANS PREMIER SELECTION CHARDONNAY_750ML,['SOUTH AUSTRALIA - AUSTRALIA'],['750ML'],['FULL BODIED'],imported,White Wine,,['WHITE WINE'],1416,"['2016', '2017']",,750
1777,,,['LITTLE JAMES BASKET PRESS'],,,,Imported,,,['FRANCE'],,,,"['SAUVIGNON BALNC', 'Viognier']","['SAUVIGNON BLANC', 'VIOGNIER']",Wine,,,2795.00,LITTLE JAMES WHITE WINE_750ML,['RHONE VALLEY - FRANCE'],['750ML'],['LIGHT BODIED'],imported,White Wine,,['WHITE WINE'],1417,,"Le Mire Bianco, Toscana
IGT - elegant dry wine made from Trebbiano and Chardonnay grapes. The
berries grow on the clay soils of Tuscany. After harvesting, the berries
are sent to the winery, where they are fermented at a controlled low
temperature. Before bottling, the wine is filtered. The potential of
""Le Mire"" Bianco is 2-3 years., Wine seduces harmonious,
fresh, smooth taste with a slightly oily texture, pleasant acidity and a long
finish.",750
1778,,,['LIVIO FELLUGA'],,,,Imported,,,['ITALY'],,,,['PINOT GRIS'],['PINOT GRIS'],Wine,,,6300.00,LIVIO FELLUGA ILLIVIO_750ML,,['750ML'],['MEDIUM BODIED'],imported,White Wine,,['WHITE WINE'],1418,,"Les
Terroirs Chardonnay is made in the vineyards of the Comte Tolosan region in
South-West France. This delicious white wine has a seductive floral aroma. It
has a pale golden yellow colour. This wine has a wonderful flavour of juicy
apple and pear. The palate displays hints of exotic apple and pear, with a
balanced floral aroma and freshness. It is perfect for all occasions., Les
Terroirs Chardonnay is made in the vineyards of the Comte Tolosan region in
South-West France. This delicious white wine has a seductive floral aroma. It
has a pale golden yellow colour. This wine has a wonderful flavour of juicy
apple and pear. The palate displays hints of exotic apple and pear, with a
balanced floral aroma and freshness. It is perfect for all occasions.",750
1779,,,['LOIMER'],,,,Imported,,,['AUSTRIA'],,,,['GRÜNER VELTLINER'],,Wine,,,2995.00,LOIMER KAMPTAL GRUNER VELTLINER_750ML,,['750ML'],['MEDIUM BODIED'],imported,White Wine,,['WHITE WINE'],1419,,"One of
the classics of the great Veronese tradition, made by Masi in a contemporary style., Soave
Levarìe is an evergreen white wine, delicate and original, made with the
traditional grapes of the Soave Classico region Garganega and Trebbiano in an
area with volcanic soil and a mild climate., Intense floral nose with
clear hints of wisteria flowers, together with bananas and pears. Strikingly
fresh on the palate, well balanced with good weight and structure. Dry and
refreshing on the finish.",750
1780,,,['LOUIS JADOT'],,,,Imported,,,['FRANCE'],,,,['CHARDONNAY'],['CHARDONNAY'],Wine,,,4990.00,LOUIS JADOT CHABLIS_750ML,['CHABLIS - FRANCE'],['750ML'],['FULL BODIED'],imported,White Wine,,['WHITE WINE'],1420,,"A mild winter led to a warm and dry growing
season with early bud burst. It was relatively cool leading into vintage, which
commenced early as a result of normal crop levels and continuing dry
conditions. In mid-January, the season remained dry and relatively hot with
temperatures in the mid-40˚Cs, which continued until mid-February. Healthy leaf
canopies prevented the fruit from being affected by the sun, but the warm
conditions accelerated ripening. Rain came in mid-February, which delayed grape
harvesting and processing by about two weeks and was accompanied by cooler
weather. Despite the delay, 2014 proved ultimately to be another good vintage., Aromas of peach and stone fruits. Medium- full
bodied with stone fruits, integrated oak and a soft finish.",750
1781,,,['LOUIS JADOT'],,,,Imported,,,['FRANCE'],,,,['CHARDONNAY'],['CHARDONNAY'],Wine,,,15900.00,LOUIS JADOT CHASSAGNE MONTRACHET WHITE_750ML,,['750ML'],['FULL BODIED'],imported,White Wine,,['WHITE WINE'],1421,,"The “Little James” wines are made by the iconic Rhone producer,
Saint Cosme.  The Saint Cosme property has been in the hands of the
Barruol family since 1490. Louis Barruol took over from his father in 1992
making a dramatic shift to quality and converting to biodynamics in 2010. 
 The estate is located north to the village of Gigondas and it the most
ancient estate in the region where the craft premium wines.  The “Little
James” range is their project in the Langudoc Rousillon, here the land is
relatively more affordable and the production rules often less stringent than
those of the classic wine appellations., The Basket Press white is a crowd favourite! This blend of
Viognier and Sauvignon Blanc is fresh and lightly aromatic with pronounced
flavours of candied lemon peel, tangerine and peach. Sauvignon Blanc brings
acidity to the blend while Viognier provides fleshiness and attractive notes of
stone fruit and flowers. Blending the two varieties results in an aromatic and
fresh-tasting wine that’s fun and affordable.",750
1782,,,['LUIS FELIPE EDWARD'],,,,Imported,,,['CHILE'],,,,['SAUVIGNON BALNC'],,Wine,,,1650.00,LUIS FELIPE EDWARD SAUVIGNON BLANC_750ML,,['750ML'],['LIGHT BODIED'],imported,White Wine,,['WHITE WINE'],1422,,"<strong><span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-weight: normal;'>Livio</strong><strong><span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'> </strong><strong><span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-weight: normal;'>felluga</strong><span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'> produces this sensational blend that praises the
denomination doc “<b><span style=""font-size:10.0pt""><strong style=""-webkit-tap-highlight-color: rgba(0, 0, 0, 0);""><span style='font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-weight: normal;'>friuli colli orientali</strong></b>,  bianco”. It is composed by <span style=""font-size: 10pt;""><strong style=""-webkit-tap-highlight-color: rgba(0, 0, 0, 0);""><span style=""background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-weight: normal;"">pinot</strong><strong><span style=""background-image: initial;  </strong><strong><span style=""background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-weight: normal;"">bianco</strong><strong><span style=""background-image: initial; ,</strong>,  <b style=""""><span style=""font-size:10.0pt""><strong style=""-webkit-tap-highlight-color: rgba(0, 0, 0, 0);""><span style=""background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-weight: normal;"">chardonnay</strong></b>,  and <b style=""""><span style=""font-size:10.0pt""><strong style=""-webkit-tap-highlight-color: rgba(0, 0, 0, 0);""><span style=""background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-weight: normal;"">picolit</strong></b>, . The vineyards are trained with guyot method on lands
characterized by marls and sandstones of eocenic origin.  This wine was
created in 1998 by the sons of livio felluga and it is dedicated to him for its
85th anniversary. It represents the personality of the “patriarch”, expressing
strength and elegance. The wine-making considers the elimination of stalks and
a brief period of maceration. After the soft pressing, the must is clarified
through static decanting. The fermentation is managed in small barrels made of
french oak at controlled temperature. It is followed by 10 months aging on
lees, in steel. After the bottling, the wine is stocked in thermo-conditioned
rooms., <span style='font-size: 10pt; font-family: Arial, ""sans-serif""; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;'>Intense straw yellow. Intriguing,
superb fusion of sweet and citrus notes, acacia flowers, lemon peel, yellow
peach pulp, candied citron, white musk, tamarind, subtle hints of white
chocolate and pepper. R<span style=""font-family: Arial;"">emarkable and fulfilling taste impact,
harmonious. Notes of lemon tart and vanilla bean combining with pleasantly
savory and creamy aromas. The grapes are carefully esteemed and
left to macerate for a short period. Next, the fruit is soft crushed. The must
obtained is then allowed to settle. The now-clarified must ferments at
controlled temperatures in small casks of French oak, where it matures for
about ten months. After fermentation, the wine was left on the lees in the
small oak casks for about ten months. The bottled wine was aged in
temperature-controlled binning cellars.",750
1783,,,['LUTZVILLE'],,,,Imported,,,['ITALY'],,,,['CHARDONNAY'],['CHARDONNAY'],Wine,,,1452.00,LUTZVILLE CHARDONNAY_750ML,['OLIFANTS RIVER - SOUTH AFRICA'],['750ML'],['FULL BODIED'],imported,White Wine,,['WHITE WINE'],1423,,"Features a rich, minerally
core, with slightly creamy flavors of white plum and Gala apple. Lavender and
sweet spice notes linger on the well-defined finish. Drink now through 2025.
8,000 cases made; 1,000 cases imported., Pale yellow-green in colour, with lovely herbal aromas
combining with fresh green apple and white pepper notes on the nose. The crisp
palate has a vein of racy acidity that complements the predominantly herbal
character of the wine – so typical of the Gruner Veltliner grape.",750
1784,,,['MAISON DU SUD'],,,,Imported,,,['FRANCE'],,,,['SAUVIGNON BALNC'],['SAUVIGNON BLANC'],Wine,,,1895.00,MAISON DU SUD SAUVIGNON BLANC_750ML,['LANGUEDOC - ROUSSILLON - FRANCE'],['750ML'],['LIGHT BODIED'],imported,White Wine,,['WHITE WINE'],1424,,"The Louis Jabot Chablis has a
very nice golden yellow color. It is a lipid, bright and fresh wine, which
taste and bouquet develop relatively quickly. It should be served chilled, and
can be served with oysters, charcuterie and fried fish. It also goes very well
with goat’s cheese., Good vintage,
fresh, pale-yellow color, bright, Mellon, green apple flavors.",750
1785,,,['MAN FAMILY'],,,,Imported,,,['SOUTH AFRICA'],,,,['CHENIN BLANC'],,Wine,,,1995.00,MAN FAMILY CHENIN BLANC_750ML,,['750ML'],['MEDIUM BODIED'],imported,White Wine,,['WHITE WINE'],1425,,"A deeply colored, full-bodied
wine of depth and intensity with rich white fruit and toasted hazelnut aromas
and flavors and a persistent, earthy finish. An excellent companion to fish,
shellfish, veal and poultry, especially in cream sauces., A deeply colored, full-bodied
wine of depth and intensity with rich white fruit and toasted hazelnut aromas
and flavors and a persistent, earthy finish. An excellent companion to fish,
shellfish, veal and poultry, especially in cream sauces.",750
1786,,,['MAN FAMILY'],,,,Imported,,,['SOUTH AFRICA'],,,,['CHARDONNAY'],,Wine,,,1995.00,MAN FAMILY PADSTAL CHARDONNAY_750ML,,['750ML'],['FULL BODIED'],imported,White Wine,,['WHITE WINE'],1426,,"This
wine has lots of green pepper, herbal notes and a refreshing limey acidity with
a touch of green fig and guava on the finish. Sauvignon Blanc grapes grown in
the cooler parts of the valley on the slopes away from the valley floor., This
wine has lots of green pepper, herbal notes and a refreshing limey acidity with
a touch of green fig and guava on the finish. Sauvignon Blanc grapes grown in
the cooler parts of the valley on the slopes away from the valley floor.",750
1787,,,['MAN FAMILY'],,,,Imported,,,['SOUTH AFRICA'],,,,['SAUVIGNON BALNC'],['SAUVIGNON BLANC'],Wine,,,1995.00,MAN FAMILY WARRELWIND SAUVIGNON BLANC_750ML,['WESTERN CAPE - SOUTH AFRICA'],['750ML'],['LIGHT BODIED'],imported,White Wine,,['WHITE WINE'],1427,,"This elegant unwooded style, selected from two
different vineyard sites, shows aromas of yellow apple and white pear with
pineapple and creamy textured butterscotch on the palate. The two different
macroclimatic expressions curve the way for consumers to enjoy a trendy style,
linking both fruity notes with rich creaminess., Nice
refreshing and smooth. Wonderful concoction of pineapple, citrus fruits and
ripe apples.",750
1788,,,['MANNARA'],,,,Imported,,,['ITALY'],,,,['PINOT GRIGIO'],['PINOT GRIGIO'],Wine,,,2295.00,MANNARA PINOT GRIGIO SICILIA_750ML,['SICILY - ITALY'],['750ML'],['MEDIUM BODIED'],imported,White Wine,,['WHITE WINE'],1428,,"With
a pale straw green color and an aroma of grapefruit and gooseberry this
sauvignon grape makes a perfectly balanced wine with a fresh taste ideal with
fish., With
a pale straw green color and an aroma of grapefruit and gooseberry this
sauvignon grape makes a perfectly balanced wine with a fresh taste ideal with
fish.",750
1789,,,['MASI'],,,,Imported,,,['ITALY'],,,,"['PINOT GRIGIO', 'Verduzzo']",['PINOT GRIGIO'],Wine,,,3750.00,MASI MASIANCO PINOT GRIGIO_750ML,['VENETO - ITALY'],['750ML'],['MEDIUM BODIED'],imported,White Wine,,['WHITE WINE'],1429,,"A crisp, expressive, light-bodied wine. Light
straw in appearance. Vibrant aromas of quince, pear and pineapple. On the
palate, fresh stone fruit and apple flavors are backed by refreshing acidity,
minerality and a well-rounded mouthfeel., A crisp, expressive, light-bodied wine. Light
straw in appearance. Vibrant aromas of quince, pear and pineapple. On the
palate, fresh stone fruit and apple flavors are backed by refreshing acidity,
minerality and a well-rounded mouthfeel.",750
1790,,,['METAL'],,,,Imported,,,['AUSTRALIA'],,,,['SAUVIGNON BALNC'],['SAUVIGNON BLANC'],Wine,,,2525.00,METAL SAUVIGNON BLANC_750ML,['EDEN VALLEY - AUSTRALIA'],['750ML'],['LIGHT BODIED'],imported,White Wine,,['WHITE WINE'],1430,,"This elegant Chardonnay
has a delicate balance of fruit flavours and a light touch of oak. Pale straw
in appearance, the wine has pleasing orange marmalade, pineapple and
butterscotch aromas. The palate boasts hints of citrus, lime and stone fruit
flavours., This elegant Chardonnay
has a delicate balance of fruit flavours and a light touch of oak. Pale straw
in appearance, the wine has pleasing orange marmalade, pineapple and
butterscotch aromas. The palate boasts hints of citrus, lime and stone fruit
flavours.",750
1791,,,['METAL'],,,,Imported,,,['AUSTRALIA'],,,,['Vermentino'],['VERMENTINO'],Wine,,,2570.00,METAL VERMENTINO_750ML,['SOUTH EASTERN - AUSTRALIA'],['750ML'],['MEDIUM BODIED'],imported,White Wine,,['WHITE WINE'],1431,,"Grassy and herbal with
lots of acidity for seafood and shellfish. Medium-bodied and no oak aromas.
Sauvignon Blanc food pairings: creamy cheeses, calamari, steamed mussels,
creamy pasta dishes., Grassy and herbal with
lots of acidity for seafood and shellfish. Medium-bodied and no oak aromas.
Sauvignon Blanc food pairings: creamy cheeses, calamari, steamed mussels,
creamy pasta dishes.",750
1792,,,['MIGRATION BY DUCKHORN'],,,,Imported,,,['UNITED STATES'],,,,['CHARDONNAY'],['CHARDONNAY'],Wine,,,5800.00,MIGRATION BY DUCKHORN RUSSIAN RIVER VALLEY CHARDONNAY_750ML,,['750ML'],['FULL BODIED'],imported,White Wine,,['WHITE WINE'],1432,,"A
dry, easy drinking Sicilian white with a floral aroma and flavours of citrus,
apple, pear, vanilla and almonds., A
dry, easy drinking Sicilian white with a floral aroma and flavours of citrus,
apple, pear, vanilla and almonds.",750
1793,,,['MOILLARD BOURGOGNE'],,,,Imported,,,['FRANCE'],,,,['CHARDONNAY'],['CHARDONNAY'],Wine,,,3790.00,MOILLARD BOURGOGNE CHARDONNAY_750ML,,['750ML'],['FULL BODIED'],imported,White Wine,,['WHITE WINE'],1433,,"Citrus
fruit, white flowers and honey. refreshing taste of lemons with peach and
apricot fruitiness; attractive hints of honey., Citrus
fruit, white flowers and honey. refreshing taste of lemons with peach and
apricot fruitiness; attractive hints of honey.",750
1794,,,['MOULIN'],,,,Imported,,,['FRANCE'],,,,['SAUVIGNON BALNC'],['SAUVIGNON BLANC'],Wine,,,2250.00,MOULIN DE GASSAC SAUVIGNON_750ML,['PAYS DOC - FRANCE'],['750ML'],['LIGHT BODIED'],imported,White Wine,,['WHITE WINE'],1434,,"It displays aromas of green grass,
gooseberry and sweet capsicum with underlying tropical notes, culminating in a
zesty palate that displays crisp snow pea with hints of passionfruit, and a
delightful fruit depth that persists to a lingering finish., It displays aromas of green grass,
gooseberry and sweet capsicum with underlying tropical notes, culminating in a
zesty palate that displays crisp snow pea with hints of passionfruit, and a
delightful fruit depth that persists to a lingering finish.",750
1795,,,,,,,Imported,,,,,,,,,Wine,,,2199.00,MOUNT ROZIER CHARDONNAY_750ML,,['750ML'],,imported,White Wine,,,1435,,"Fresh aromas of green apple
and lemon sherbet leads into a crisp and fruity palate. Lush flavours of lime,
pineapple and honeydew melon flourish with crisp acidity providing a mineral
aspect to the long persistent finish., Fresh aromas of green apple
and lemon sherbet leads into a crisp and fruity palate. Lush flavours of lime,
pineapple and honeydew melon flourish with crisp acidity providing a mineral
aspect to the long persistent finish.",750
1796,,,['MUD HOUSE'],,,,Imported,,,['NEW ZEALAND'],,,,['SAUVIGNON BALNC'],['SAUVIGNON BLANC'],Wine,,,2800.00,MUD HOUSE SAUVIGNON BLANC_750ML,['MARLBOROUGH - NEW ZEALAND'],['750ML'],['LIGHT BODIED'],imported,White Wine,,['WHITE WINE'],1436,,"Defined by the idea of movement, Migration is
dedicated to exploring Chardonnay and Pinot Noir from the finest cool-climate
winegrowing regions to create wines that highlight lush fruit, bright acidity
and impeccably balanced oak. To craft our flagship Chardonnay, this exploration
took us to California’s Russian River Valley, where layers of ocean fog cool
the vines that grow in the region’s famous Gold bridge sandy loam soils.
Reflecting this world-class terroir, this vibrant and sophisticated Chardonnay
combines white flower aromatics with enticing lemon custard and stone fruit
flavors., Defined by the idea of movement, Migration is
dedicated to exploring Chardonnay and Pinot Noir from the finest cool-climate
winegrowing regions to create wines that highlight lush fruit, bright acidity
and impeccably balanced oak. To craft our flagship Chardonnay, this exploration
took us to California’s Russian River Valley, where layers of ocean fog cool
the vines that grow in the region’s famous Gold bridge sandy loam soils.
Reflecting this world-class terroir, this vibrant and sophisticated Chardonnay
combines white flower aromatics with enticing lemon custard and stone fruit
flavors.",750
1797,,,['MUSCADET'],,,,Imported,,,['FRANCE'],,,,['MELON DE BOURGOGNE'],['MELON DE BOURGOGNE'],Wine,,,2650.00,MUSCADET SEVRE ET MAINE SUR LIE_750ML,,['750ML'],,imported,White Wine,,['WHITE WINE'],1437,,,750
1798,,,['MYTHIC MOUNTAIN'],,,,Imported,,,['ARGENTINA'],,,,['MALBEC'],['CHARDONNAY'],Wine,,,2100.00,MYTHIC MOUNTAIN CHARDONNAY_750ML,['MENDOZA - ARGENTINA'],['750ML'],['FULL BODIED'],imported,White Wine,,['WHITE WINE'],1438,,"A textbook Sauvignon, that combines a typical Languedoc
fruitiness with a bright freshness and a juicy acidity, and of course with the
perfect easy drinking feel that is characteristic of Moulin de Gassac wines., A
golden bright color. The nose is intense with hints of citrus and exotic
fruits. The palate is dry, direct, fruity and generous with
crispy acidity.",750
1799,,,['NEDERBURG'],,,,Imported,,,['SOUTH AFRICA'],,,,['SAUVIGNON BALNC'],['SAUVIGNON BLANC'],Wine,,,2790.00,NEDERBURG SAU BLANC_750ML,,['750ML'],['MEDIUM BODIED'],imported,White Wine,,['WHITE WINE'],1439,,,750
1800,,,['NIEL JOUBERT'],,,,Imported,,,['SOUTH AFRICA'],,,,['CHARDONNAY'],['CHARDONNAY'],Wine,,,1776.00,NIEL JOUBERT CHARDONNAY_750ML,['PAARL - SOUTH AFRICA'],['750ML'],['FULL BODIED'],imported,White Wine,,['WHITE WINE'],1440,,"A crisp and vibrant
palate with concentrated fruit flavours. Classic green bean and tropical fruits
on the front palate meld perfectly with zesty grapefruit acidity giving
the wine a juicy and refreshing finish., A crisp and vibrant
palate with concentrated fruit flavours. Classic green bean and tropical fruits
on the front palate meld perfectly with zesty grapefruit acidity giving
the wine a juicy and refreshing finish.",750
1801,,,['NIEL JOUBERT'],,,,Imported,,,['SOUTH AFRICA'],,,,['SAUVIGNON BALNC'],['SAUVIGNON BLANC'],Wine,,,2275.00,NIEL JOUBERT SAUVIGNON BLANC_750ML,['PAARL - SOUTH AFRICA'],['750ML'],['LIGHT BODIED'],imported,White Wine,,['WHITE WINE'],1441,,"Muscadet Sèvre et Maine Sur
Lie refers to a dry white wine from France's Loire Valley, produced from
the Melon de Bourgogne, grape, sometimes mistakenly referred to as the Muscadet
grape., Muscadet Sevre
et Maine wines are often full-bodied with good aging
potential, depending on terroir. Wines aged on their lees tend
to be more supple and have a distinctive light sparkle.",750
1802,,,['NIGHT HARVEST'],,,,Imported,,,['UNITED STATES'],,,,['CHARDONNAY'],['CHARDONNAY'],Wine,,,1752.00,NIGHT HARVEST CHARDONNAY_750ML,['CALIFORNIA - USA'],['750ML'],['FULL BODIED'],imported,White Wine,,['WHITE WINE'],1442,,"Bright
yellow accompanied by streaks of green in the glass, with citrus notes and
white flowers like jasmine and and white flowers like jasmine and the nose,
complemented by a pleasant mineralise and persistent finish., Bright
yellow accompanied by streaks of green in the glass, with citrus notes and
white flowers like jasmine and and white flowers like jasmine and the nose,
complemented by a pleasant mineralise and persistent finish.",750
1803,,,['NOVY'],,,,Imported,,,['UNITED STATES'],,,,['PINOT NOIR'],['PINOT NOIR'],Wine,,,5969.00,NOVY BLANC DE PINOT NOIR_750ML,['WILLAMETTE VALLEY - USA'],['750ML'],['LIGHT BODIED'],imported,White Wine,,['WHITE WINE'],1443,,"The Winemasters ensemble,
comprising a top-quality range of varietal offerings, is named to honour the
Paarl winery’s long-established tradition of winemaking excellence. These
classically styled, food-friendly wines with abundant fruit flavours, elegance
and finesse, treasure the integrity of the grapes in every step of the
wine-growing and winemaking journey. Every drop demonstrates an unwavering
commitment to world-class vineyard and cellar skills., The grapes were sourced
from a variety of vineyards situated in the Western Cape. The vines, situated
100m to 150m above sea level and planted between 1980 and 1999, are grown in
Clovelly, Hutton, Tukulu and Oakleaf soils. Grafted onto nematode-resistant
rootstock Richter 99 and 101-14, the vines received supplementary irrigation
from a micro-irrigation system while some vines are grown under dryland
conditions., Brilliant with a lime-green tinge. Lemongrass
and tropical fruit aromas with hints of lime and lovely herbaceous flavours. A
medium-bodied wine with concentrated flavours of lemongrass, ripe fig and
undertones of minerality. The wine has a lingering finish with a fresh, crisp
acidity.",750
1804,,,['NZ'],,,,Imported,,,['NEW ZEALAND'],,,,,,Wine,,,2299.00,NZ CHARDONNAY_750ML,,['750ML'],,imported,White Wine,,['WHITE WINE'],1444,,"Fruit driven nose with grapefruit, melon, lemon
and lees. Well rounded in the mouth with finesse, subtlety and fine balance.
Deftly handled oak and delicious now yet with potential to develop with a
couple of years",750
1805,,,['NZ'],,,,Imported,,,['NEW ZEALAND'],,,,,,Wine,,,2299.00,NZ PINOT GRIS_750ML,,['750ML'],,imported,White Wine,,['WHITE WINE'],1445,,,750
